kind	rin	publication_id	ordinal	citation_ordinal	changes	authority_text
CHANGED	1018-AY75	201604	9	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460l-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460l-4 to 460l-11
CHANGED	1018-AY75	201610	9	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460l-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460l-4 to 460l-11
CHANGED	1018-AY75	201704	9	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460l-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460l-4 to 460l-11
CHANGED	1018-AY75	201710	9	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460l-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460l-4 to 460l-11
CHANGED	1018-AZ50	201304	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 USC 460k to 460k-4
CHANGED	1018-AZ50	201310	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 USC 460k to 460k-4
CHANGED	1018-AZ50	201404	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 USC 460k to 460k-4
CHANGED	1018-AZ50	201410	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 USC 460k to 460k-4
CHANGED	1018-AZ50	201504	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-AZ50	201510	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-AZ50	201604	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-AZ50	201610	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BA39	201404	4	0	usc_section_end: None -> '3126'; usc_section_span_rule: None -> 'abbreviated-span'	16 USC 3101 to 26
CHANGED	1018-BA39	201410	4	0	usc_section_end: None -> '3126'; usc_section_span_rule: None -> 'abbreviated-span'	16 USC 3101 to 26
CHANGED	1018-BA39	201504	4	0	usc_section_end: None -> '3126'; usc_section_span_rule: None -> 'abbreviated-span'	16 U.S.C. 3101 to 26
CHANGED	1018-BA39	201510	4	0	usc_section_end: None -> '3126'; usc_section_span_rule: None -> 'abbreviated-span'	16 U.S.C. 3101 to 26
CHANGED	1018-BA39	201604	4	0	usc_section_end: None -> '3126'; usc_section_span_rule: None -> 'abbreviated-span'	16 U.S.C. 3101 to 26
CHANGED	1018-BA39	201610	4	0	usc_section_end: None -> '3126'; usc_section_span_rule: None -> 'abbreviated-span'	16 U.S.C. 3101 to 26
CHANGED	1018-BC05	201704	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BC05	201710	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BC05	201804	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BD05	201804	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BD05	201810	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BD05	201904	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BE45	201910	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BE45	202004	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BE68	201910	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BE68	202004	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BE68	202010	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BF11	202004	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BF11	202010	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BF11	202104	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BF67	202104	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BF67	202110	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BF67	202204	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BG71	202204	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BG71	202210	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BG71	202304	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BG71	202310	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BG74	202204	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BG74	202210	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BG74	202304	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BG80	202204	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BG80	202204	4	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '715k-5'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 715k-3 to 715k-5
CHANGED	1018-BG80	202210	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BG80	202210	4	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '715k-5'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 715k-3 to 715k-5
CHANGED	1018-BG80	202304	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BG80	202304	4	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '715k-5'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 715k-3 to 715k-5
CHANGED	1018-BG80	202310	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BG80	202310	4	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '715k-5'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 715k-3 to 715k-5
CHANGED	1018-BG80	202404	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BG80	202404	4	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '715k-5'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 715k-3 to 715k-5
CHANGED	1018-BH16	202304	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BH16	202310	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BH16	202404	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BH17	202304	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BH17	202310	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BH17	202404	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BH17	202410	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BI01	202404	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BI01	202410	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BI01	202504	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BI01	202510	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BI02	202404	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BI02	202410	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BI02	202504	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BI02	202510	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BI71	202504	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BI71	202510	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BI72	202504	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BI72	202510	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '470aaa-11'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 470aaa to 470aaa-11
CHANGED	1018-BJ17	202510	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '460k-4'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 460k to 460k-4
CHANGED	1018-BJ17	202510	4	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '715k-5'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 715k-3 to 715k-5
CHANGED	1076-AF36	201704	13	5	usc_section_end: None -> '465'; usc_section_span_rule: None -> 'stated'	25 U.S.C. 2, 9, 409a, 450h, 451, 464 to 465, 487 to 489, 501 to 502, 573 to 574, 576, 608, 608a, 610, 610a, 622, 624, 640d-10, 1466, and 1495
CHANGED	1076-AF36	201704	13	6	usc_section_end: None -> '489'; usc_section_span_rule: None -> 'stated'	25 U.S.C. 2, 9, 409a, 450h, 451, 464 to 465, 487 to 489, 501 to 502, 573 to 574, 576, 608, 608a, 610, 610a, 622, 624, 640d-10, 1466, and 1495
CHANGED	1076-AF36	201704	13	7	usc_section_end: None -> '502'; usc_section_span_rule: None -> 'stated'	25 U.S.C. 2, 9, 409a, 450h, 451, 464 to 465, 487 to 489, 501 to 502, 573 to 574, 576, 608, 608a, 610, 610a, 622, 624, 640d-10, 1466, and 1495
CHANGED	1076-AF36	201704	13	8	usc_section_end: None -> '574'; usc_section_span_rule: None -> 'stated'	25 U.S.C. 2, 9, 409a, 450h, 451, 464 to 465, 487 to 489, 501 to 502, 573 to 574, 576, 608, 608a, 610, 610a, 622, 624, 640d-10, 1466, and 1495
CHANGED	1076-AF36	201710	13	5	usc_section_end: None -> '465'; usc_section_span_rule: None -> 'stated'	25 U.S.C. 2, 9, 409a, 450h, 451, 464 to 465, 487 to 489, 501 to 502, 573 to 574, 576, 608, 608a, 610, 610a, 622, 624, 640d-10, 1466, and 1495
CHANGED	1076-AF36	201710	13	6	usc_section_end: None -> '489'; usc_section_span_rule: None -> 'stated'	25 U.S.C. 2, 9, 409a, 450h, 451, 464 to 465, 487 to 489, 501 to 502, 573 to 574, 576, 608, 608a, 610, 610a, 622, 624, 640d-10, 1466, and 1495
CHANGED	1076-AF36	201710	13	7	usc_section_end: None -> '502'; usc_section_span_rule: None -> 'stated'	25 U.S.C. 2, 9, 409a, 450h, 451, 464 to 465, 487 to 489, 501 to 502, 573 to 574, 576, 608, 608a, 610, 610a, 622, 624, 640d-10, 1466, and 1495
CHANGED	1076-AF36	201710	13	8	usc_section_end: None -> '574'; usc_section_span_rule: None -> 'stated'	25 U.S.C. 2, 9, 409a, 450h, 451, 464 to 465, 487 to 489, 501 to 502, 573 to 574, 576, 608, 608a, 610, 610a, 622, 624, 640d-10, 1466, and 1495
CHANGED	1076-AF36	201804	13	5	usc_section_end: None -> '465'; usc_section_span_rule: None -> 'stated'	25 U.S.C. 2, 9, 409a, 450h, 451, 464 to 465, 487 to 489, 501 to 502, 573 to 574, 576, 608, 608a, 610, 610a, 622, 624, 640d-10, 1466, and 1495
CHANGED	1076-AF36	201804	13	6	usc_section_end: None -> '489'; usc_section_span_rule: None -> 'stated'	25 U.S.C. 2, 9, 409a, 450h, 451, 464 to 465, 487 to 489, 501 to 502, 573 to 574, 576, 608, 608a, 610, 610a, 622, 624, 640d-10, 1466, and 1495
CHANGED	1076-AF36	201804	13	7	usc_section_end: None -> '502'; usc_section_span_rule: None -> 'stated'	25 U.S.C. 2, 9, 409a, 450h, 451, 464 to 465, 487 to 489, 501 to 502, 573 to 574, 576, 608, 608a, 610, 610a, 622, 624, 640d-10, 1466, and 1495
CHANGED	1076-AF36	201804	13	8	usc_section_end: None -> '574'; usc_section_span_rule: None -> 'stated'	25 U.S.C. 2, 9, 409a, 450h, 451, 464 to 465, 487 to 489, 501 to 502, 573 to 574, 576, 608, 608a, 610, 610a, 622, 624, 640d-10, 1466, and 1495
CHANGED	1076-AF36	201810	13	5	usc_section_end: None -> '465'; usc_section_span_rule: None -> 'stated'	25 U.S.C. 2, 9, 409a, 450h, 451, 464 to 465, 487 to 489, 501 to 502, 573 to 574, 576, 608, 608a, 610, 610a, 622, 624, 640d-10, 1466, and 1495
CHANGED	1076-AF36	201810	13	6	usc_section_end: None -> '489'; usc_section_span_rule: None -> 'stated'	25 U.S.C. 2, 9, 409a, 450h, 451, 464 to 465, 487 to 489, 501 to 502, 573 to 574, 576, 608, 608a, 610, 610a, 622, 624, 640d-10, 1466, and 1495
CHANGED	1076-AF36	201810	13	7	usc_section_end: None -> '502'; usc_section_span_rule: None -> 'stated'	25 U.S.C. 2, 9, 409a, 450h, 451, 464 to 465, 487 to 489, 501 to 502, 573 to 574, 576, 608, 608a, 610, 610a, 622, 624, 640d-10, 1466, and 1495
CHANGED	1076-AF36	201810	13	8	usc_section_end: None -> '574'; usc_section_span_rule: None -> 'stated'	25 U.S.C. 2, 9, 409a, 450h, 451, 464 to 465, 487 to 489, 501 to 502, 573 to 574, 576, 608, 608a, 610, 610a, 622, 624, 640d-10, 1466, and 1495
CHANGED	1076-AF36	201904	13	5	usc_section_end: None -> '465'; usc_section_span_rule: None -> 'stated'	25 U.S.C. 2, 9, 409a, 450h, 451, 464 to 465, 487 to 489, 501 to 502, 573 to 574, 576, 608, 608a, 610, 610a, 622, 624, 640d-10, 1466, and 1495
CHANGED	1076-AF36	201904	13	6	usc_section_end: None -> '489'; usc_section_span_rule: None -> 'stated'	25 U.S.C. 2, 9, 409a, 450h, 451, 464 to 465, 487 to 489, 501 to 502, 573 to 574, 576, 608, 608a, 610, 610a, 622, 624, 640d-10, 1466, and 1495
CHANGED	1076-AF36	201904	13	7	usc_section_end: None -> '502'; usc_section_span_rule: None -> 'stated'	25 U.S.C. 2, 9, 409a, 450h, 451, 464 to 465, 487 to 489, 501 to 502, 573 to 574, 576, 608, 608a, 610, 610a, 622, 624, 640d-10, 1466, and 1495
CHANGED	1076-AF36	201904	13	8	usc_section_end: None -> '574'; usc_section_span_rule: None -> 'stated'	25 U.S.C. 2, 9, 409a, 450h, 451, 464 to 465, 487 to 489, 501 to 502, 573 to 574, 576, 608, 608a, 610, 610a, 622, 624, 640d-10, 1466, and 1495
CHANGED	1105-AB53	201804	1	2	usc_section_end: None -> '519'; usc_section_span_rule: None -> 'stated'	28 U.S.C. 509, 510, and 515 to 519
CHANGED	1105-AB53	201810	1	2	usc_section_end: None -> '519'; usc_section_span_rule: None -> 'stated'	28 U.S.C. 509, 510, and 515 to 519
CHANGED	1120-AB06	200010	0	7	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB06	200104	0	7	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB06	200110	0	7	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB06	200204	0	7	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB06	200210	0	7	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB06	200304	0	7	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB06	200310	0	7	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB06	200404	0	7	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB06	200410	0	7	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB06	200504	0	7	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB06	200510	0	7	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB06	200604	0	7	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB06	200610	0	7	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB06	200704	0	7	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB07	200104	0	5	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3521 to 3528, 4042, 4046, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB07	200110	0	5	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3521 to 3528, 4042, 4046, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB07	200204	0	5	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3521 to 3528, 4042, 4046, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB07	200210	0	5	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3521 to 3528, 4042, 4046, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB07	200304	0	5	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3521 to 3528, 4042, 4046, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB07	200310	0	5	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3521 to 3528, 4042, 4046, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB07	200404	0	5	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3521 to 3528, 4042, 4046, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB07	200410	0	5	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3521 to 3528, 4042, 4046, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB07	200504	0	5	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3521 to 3528, 4042, 4046, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB07	200510	0	5	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3521 to 3528, 4042, 4046, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB07	200604	0	5	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3521 to 3528, 4042, 4046, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB07	200610	0	5	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3521 to 3528, 4042, 4046, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB07	200704	0	5	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3521 to 3528, 4042, 4046, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB07	200710	0	5	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3521 to 3528, 4042, 4046, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB07	200804	0	5	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3521 to 3528, 4042, 4046, 4081, 4082, 5006 to 5024, 5039
CHANGED	1120-AB08	200210	1	7	usc_section_end: None -> '4166'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 4161 to 4166, 5006 to 5024
CHANGED	1120-AB08	200210	1	8	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 4161 to 4166, 5006 to 5024
CHANGED	1120-AB08	200304	1	7	usc_section_end: None -> '4166'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 4161 to 4166, 5006 to 5024
CHANGED	1120-AB08	200304	1	8	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 4161 to 4166, 5006 to 5024
CHANGED	1120-AB08	200310	1	7	usc_section_end: None -> '4166'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 4161 to 4166, 5006 to 5024
CHANGED	1120-AB08	200310	1	8	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 4161 to 4166, 5006 to 5024
CHANGED	1120-AB08	200404	1	7	usc_section_end: None -> '4166'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 4161 to 4166, 5006 to 5024
CHANGED	1120-AB08	200404	1	8	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 4161 to 4166, 5006 to 5024
CHANGED	1120-AB08	200410	1	7	usc_section_end: None -> '4166'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 4161 to 4166, 5006 to 5024
CHANGED	1120-AB08	200410	1	8	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 4161 to 4166, 5006 to 5024
CHANGED	1120-AB08	200504	1	7	usc_section_end: None -> '4166'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 4161 to 4166, 5006 to 5024
CHANGED	1120-AB08	200504	1	8	usc_section_end: None -> '5024'; usc_section_span_rule: None -> 'stated'	18 USC 3621, 3622, 3624, 4001, 4042, 4081, 4082, 4161 to 4166, 5006 to 5024
